,movie_id,Unnamed: 0,movie_id,director_name,actor_1_name,actor_2_name,actor_3_name,genres,movie_title,importent_feature
4883,4883,4883,4883,Joel Paul Reisig,Joshua Ray Bell,Dana Blackstone,Annelyse Ahmad,Family,horse camp,horse camp Joel Paul Reisig Joshua Ray Bell Dana Blackstone Annelyse Ahmad Family
4884,4884,4884,4884,Kristin Rizzo,Esai Morales,Robert Davi,Elaine Hendrix,Documentary,give me shelter,give me shelter Kristin Rizzo Esai Morales Robert Davi Elaine Hendrix Documentary
4885,4885,4885,4885,King Vidor,John Gilbert,Renée Adorée,Claire Adams,Drama Romance War,the big parade,the big parade King Vidor John Gilbert Renée Adorée Claire Adams Drama Romance War
4886,4886,4886,4886,Ward Roberts,Sid Haig,Jacob Zachar,Travis Betz,Comedy,little big top,little big top Ward Roberts Sid Haig Jacob Zachar Travis Betz Comedy
4887,4887,4887,4887,Zoran Lisinac,Matthew Emerick,Brock Baker,Sheldon Bailey,Comedy Music Romance,along the roadside,along the roadside Zoran Lisinac Matthew Emerick Brock Baker Sheldon Bailey Comedy Music Romance
4888,4888,4888,4888,Nicolas Winding Refn,Tom Hardy,James Lance,Matt King,Action Biography Crime Drama,bronson,bronson Nicolas Winding Refn Tom Hardy James Lance Matt King Action Biography Crime Drama
4889,4889,4889,4889,James O'Brien,Mark Fantasia,Vivian Lamolli,Greg Jackson,Adventure Drama Fantasy Thriller Western,western religion,western religion James O'Brien Mark Fantasia Vivian Lamolli Greg Jackson Adventure Drama Fantasy Thriller Western
4890,4890,4890,4890,Tom Putnam,Brendan Doogie Milewski,Donald Austin,Craig Dougherty,Documentary,burn,burn Tom Putnam Brendan Doogie Milewski Donald Austin Craig Dougherty Documentary
4891,4891,4891,4891,Jon Shear,Dan Futterman,Josh Hamilton,Matt Keeslar,Drama,urbania,urbania Jon Shear Dan Futterman Josh Hamilton Matt Keeslar Drama
4892,4892,4892,4892,Al Silliman Jr.,Christina Hart,Nancy Ison,William Condos,Comedy Drama,the stewardesses,the stewardesses Al Silliman Jr. Christina Hart Nancy Ison William Condos Comedy Drama
4893,4893,4893,4893,Eugène Lourié,Kenneth Tobey,Cecil Kellaway,Ross Elliott,Adventure Horror Sci-Fi,"the beast from 20,000 fathoms","the beast from 20,000 fathoms Eugène Lourié Kenneth Tobey Cecil Kellaway Ross Elliott Adventure Horror Sci-Fi"
4894,4894,4894,4894,Richard Fleischer,James Mason,Robert J. Wilke,Paul Lukas,Adventure Drama Family Fantasy Sci-Fi,"20,000 leagues under the sea","20,000 leagues under the sea Richard Fleischer James Mason Robert J. Wilke Paul Lukas Adventure Drama Family Fantasy Sci-Fi"
4895,4895,4895,4895,George Miller,Hugh Keays-Byrne,Steve Bisley,Joanne Samuel,Action Adventure Sci-Fi Thriller,mad max,mad max George Miller Hugh Keays-Byrne Steve Bisley Joanne Samuel Action Adventure Sci-Fi Thriller
4896,4896,4896,4896,Doug Liman,Jon Favreau,Alex Désert,Blake Lindsley,Comedy Drama,swingers,swingers Doug Liman Jon Favreau Alex Désert Blake Lindsley Comedy Drama
4897,4897,4897,4897,Sergio Leone,Clint Eastwood,Gian Maria Volontè,Aldo Sambrell,Action Drama Western,a fistful of dollars,a fistful of dollars Sergio Leone Clint Eastwood Gian Maria Volontè Aldo Sambrell Action Drama Western
4898,4898,4898,4898,Lowell Sherman,Mae West,Gilbert Roland,Louise Beavers,Comedy Drama History Musical Romance,she done him wrong,she done him wrong Lowell Sherman Mae West Gilbert Roland Louise Beavers Comedy Drama History Musical Romance
4899,4899,4899,4899,Maurizio Benazzo,The Dalai Lama,Jasper Johal,Swami Krishnanad,Documentary,short cut to nirvana: kumbh mela,short cut to nirvana: kumbh mela Maurizio Benazzo The Dalai Lama Jasper Johal Swami Krishnanad Documentary
4900,4900,4900,4900,David G. Evans,Michael Joiner,Chris Thomas,Michael Higgenbottom,Drama,the grace card,the grace card David G. Evans Michael Joiner Chris Thomas Michael Higgenbottom Drama
4901,4901,4901,4901,Ava DuVernay,Omari Hardwick,David Oyelowo,Lorraine Toussaint,Drama,middle of nowhere,middle of nowhere Ava DuVernay Omari Hardwick David Oyelowo Lorraine Toussaint Drama
4902,4902,4902,4902,Tom Tykwer,Devid Striesow,Sebastian Schipper,Sophie Rois,Comedy Drama Romance,3,3 Tom Tykwer Devid Striesow Sebastian Schipper Sophie Rois Comedy Drama Romance
4903,4903,4903,4903,Sherman Alexie,William Joseph Elk III,Leo Rossi,Cynthia Geary,Drama Music,the business of fancydancing,the business of fancydancing Sherman Alexie William Joseph Elk III Leo Rossi Cynthia Geary Drama Music
4904,4904,4904,4904,Justin Dillon,Matisyahu,Natasha Bedingfield,Madeleine Albright,Documentary History Music,call + response,call + response Justin Dillon Matisyahu Natasha Bedingfield Madeleine Albright Documentary History Music
4905,4905,4905,4905,Steven Soderbergh,Channing Tatum,David Costabile,Katie Lowes,Crime Drama Thriller,side effects,side effects Steven Soderbergh Channing Tatum David Costabile Katie Lowes Crime Drama Thriller
4906,4906,4906,4906,Stevan Mena,R. Brandon Johnson,Stevan Mena,Richard Glover,Crime Horror Mystery Thriller,malevolence,malevolence Stevan Mena R. Brandon Johnson Stevan Mena Richard Glover Crime Horror Mystery Thriller
4907,4907,4907,4907,Adam Rifkin,Marri Savinar,Adam Rifkin,Bethany Blakey,Comedy Drama,shooting the warwicks,shooting the warwicks Adam Rifkin Marri Savinar Adam Rifkin Bethany Blakey Comedy Drama
4908,4908,4908,4908,Eric Valette,Melanie Papalia,Ryan Kennedy,John Reardon,Horror Sci-Fi Thriller,super hybrid,super hybrid Eric Valette Melanie Papalia Ryan Kennedy John Reardon Horror Sci-Fi Thriller
4909,4909,4909,4909,Jay Duplass,Greta Gerwig,Jennifer Lafleur,Elise Muller,Comedy Drama Horror Romance,baghead,baghead Jay Duplass Greta Gerwig Jennifer Lafleur Elise Muller Comedy Drama Horror Romance
4910,4910,4910,4910,Livingston Oden,Susan Chambers,Victoria Lachelle,Ali Daniels,Comedy Horror Mystery Thriller,solitude,solitude Livingston Oden Susan Chambers Victoria Lachelle Ali Daniels Comedy Horror Mystery Thriller
4911,4911,4911,4911,Chris Marker,Marina Vlady,Bertrand Cantat,Léon Schwartzenberg,Documentary,the case of the grinning cat,the case of the grinning cat Chris Marker Marina Vlady Bertrand Cantat Léon Schwartzenberg Documentary
4912,4912,4912,4912,Carl Theodor Dreyer,Hanne Aagesen,Sylvia Eckhausen,Ejner Federspiel,Drama Fantasy,ordet,ordet Carl Theodor Dreyer Hanne Aagesen Sylvia Eckhausen Ejner Federspiel Drama Fantasy
4913,4913,4913,4913,Marianna Palka,Bryce Dallas Howard,Martin Starr,Jason Ritter,Comedy Drama Romance,good dick,good dick Marianna Palka Bryce Dallas Howard Martin Starr Jason Ritter Comedy Drama Romance
4914,4914,4914,4914,Richard Schenkman,William Katt,John Billingsley,David Lee Smith,Drama Romance Sci-Fi,the man from earth,the man from earth Richard Schenkman William Katt John Billingsley David Lee Smith Drama Romance Sci-Fi
4915,4915,4915,4915,Ricki Stern,Darryl Hunt,Evelyn Jefferson,John Reeves,Crime Documentary,the trials of darryl hunt,the trials of darryl hunt Ricki Stern Darryl Hunt Evelyn Jefferson John Reeves Crime Documentary
4916,4916,4916,4916,Nadia Tass,Mia Farrow,Jordan Bridges,Bruce Gooch,Drama Family,an american girl holiday,an american girl holiday Nadia Tass Mia Farrow Jordan Bridges Bruce Gooch Drama Family
4917,4917,4917,4917,James Kerwin,John Newton,Chase Masterson,H.M. Wynant,Drama Music Mystery Romance Sci-Fi,yesterday was a lie,yesterday was a lie James Kerwin John Newton Chase Masterson H.M. Wynant Drama Music Mystery Romance Sci-Fi
4918,4918,4918,4918,C. Fraser Press,Elaine Bromka,Robert Turano,Matthew Gumley,Comedy Drama Music,theresa is a mother,theresa is a mother C. Fraser Press Elaine Bromka Robert Turano Matthew Gumley Comedy Drama Music
4919,4919,4919,4919,Rania Attieh,Paul Hickert,Robin Bartlett,Rebecca Dayan,Drama Sci-Fi Thriller,h.,h. Rania Attieh Paul Hickert Robin Bartlett Rebecca Dayan Drama Sci-Fi Thriller
4920,4920,4920,4920,Sharon Greytak,Sally Kirkland,Alex Emanuel,Elaine Bromka,Drama,archaeology of a woman,archaeology of a woman Sharon Greytak Sally Kirkland Alex Emanuel Elaine Bromka Drama
4921,4921,4921,4921,Majid Majidi,Bahare Seddiqi,Amir Farrokh Hashemian,Mohammad Amir Naji,Drama Family,children of heaven,children of heaven Majid Majidi Bahare Seddiqi Amir Farrokh Hashemian Mohammad Amir Naji Drama Family
4922,4922,4922,4922,Andrew Haigh,Tom Cullen,Chris New,Vauxhall Jermaine,Drama Romance,weekend,weekend Andrew Haigh Tom Cullen Chris New Vauxhall Jermaine Drama Romance
4923,4923,4923,4923,Spike Lee,S. Epatha Merkerson,Joie Lee,Tracy Camilla Johns,Comedy Romance,she's gotta have it,she's gotta have it Spike Lee S. Epatha Merkerson Joie Lee Tracy Camilla Johns Comedy Romance
4924,4924,4924,4924,Cary Bell,Abigail Evans,Stacie Evans,Emily Gorell,Documentary,butterfly girl,butterfly girl Cary Bell Abigail Evans Stacie Evans Emily Gorell Documentary
4925,4925,4925,4925,Nicolae Constantin Tanase,Iulia Ciochina,Ana Maria Guran,Ana Vatamanu,Drama,the world is mine,the world is mine Nicolae Constantin Tanase Iulia Ciochina Ana Maria Guran Ana Vatamanu Drama
4926,4926,4926,4926,Mike Cahill,Robin Lord Taylor,William Mapother,Flint Beverage,Drama Romance Sci-Fi,another earth,another earth Mike Cahill Robin Lord Taylor William Mapother Flint Beverage Drama Romance Sci-Fi
4927,4927,4927,4927,Jason Stone,Topher Grace,Ellen Burstyn,Christopher Heyerdahl,Thriller,the calling,the calling Jason Stone Topher Grace Ellen Burstyn Christopher Heyerdahl Thriller
4928,4928,4928,4928,Melvin Van Peebles,John Amos,Mario Van Peebles,Melvin Van Peebles,Crime Drama Thriller,sweet sweetback's baadasssss song,sweet sweetback's baadasssss song Melvin Van Peebles John Amos Mario Van Peebles Melvin Van Peebles Crime Drama Thriller
4929,4929,4929,4929,Ken Roht,Charla Cochran,Joe Lev,Sienna Beckman,Drama,perfect cowboy,perfect cowboy Ken Roht Charla Cochran Joe Lev Sienna Beckman Drama
4930,4930,4930,4930,Gary Winick,Bebe Neuwirth,Aaron Stanford,Ron Rifkin,Comedy Drama Romance,tadpole,tadpole Gary Winick Bebe Neuwirth Aaron Stanford Ron Rifkin Comedy Drama Romance
4931,4931,4931,4931,John Carney,Glen Hansard,Markéta Irglová,Darren Healy,Drama Music Romance,once,once John Carney Glen Hansard Markéta Irglová Darren Healy Drama Music Romance
4932,4932,4932,4932,Robinson Devor,Marilyn Rising,Eugene Roche,Max Kerstein,Comedy,the woman chaser,the woman chaser Robinson Devor Marilyn Rising Eugene Roche Max Kerstein Comedy
4933,4933,4933,4933,Michel Orion Scott,Temple Grandin,Rowan Isaacson,Simon Baron-Cohen,Documentary,the horse boy,the horse boy Michel Orion Scott Temple Grandin Rowan Isaacson Simon Baron-Cohen Documentary
4934,4934,4934,4934,Pat Holden,Alan Brent,Martin Compston,Kate Ashfield,Horror,when the lights went out,when the lights went out Pat Holden Alan Brent Martin Compston Kate Ashfield Horror
4935,4935,4935,4935,Eric Bugbee,Joel Moody,Bill Allen,Lia Tucker,Action Drama Sport,heroes of dirt,heroes of dirt Eric Bugbee Joel Moody Bill Allen Lia Tucker Action Drama Sport
4936,4936,4936,4936,Tobe Hooper,Gunnar Hansen,Edwin Neal,Marilyn Burns,Horror Thriller,the texas chain saw massacre,the texas chain saw massacre Tobe Hooper Gunnar Hansen Edwin Neal Marilyn Burns Horror Thriller
4937,4937,4937,4937,Bill Melendez,Peter Robbins,Bill Melendez,Christopher Shea,Animation Comedy Family,a charlie brown christmas,a charlie brown christmas Bill Melendez Peter Robbins Bill Melendez Christopher Shea Animation Comedy Family
4938,4938,4938,4938,Dena Seidel,Naderev Sano,Hugh Ducklow,Mike Brett,Adventure Documentary,antarctic edge: 70° south,antarctic edge: 70° south Dena Seidel Naderev Sano Hugh Ducklow Mike Brett Adventure Documentary
4939,4939,4939,4939,Deborah Anderson,Lisa Ann,Jesse Jane,Kayden Kross,Documentary,aroused,aroused Deborah Anderson Lisa Ann Jesse Jane Kayden Kross Documentary
4940,4940,4940,4940,Sara Newens,Ariel Hsing,Xinhua Jiang,Michael Landers,Documentary,top spin,top spin Sara Newens Ariel Hsing Xinhua Jiang Michael Landers Documentary
4941,4941,4941,4941,Michael Moore,Michael Moore,Pat Boone,Bob Eubanks,Documentary,roger & me,roger & me Michael Moore Michael Moore Pat Boone Bob Eubanks Documentary
4942,4942,4942,4942,Paul Schrader,Ed Begley Jr.,Ruby Dee,John Heard,Fantasy Horror Thriller,cat people,cat people Paul Schrader Ed Begley Jr. Ruby Dee John Heard Fantasy Horror Thriller
4943,4943,4943,4943,Sai Varadan,J.D. Williams,Hassan Johnson,Samantha Esteban,Drama,an american in hollywood,an american in hollywood Sai Varadan J.D. Williams Hassan Johnson Samantha Esteban Drama
4944,4944,4944,4944,Zal Batmanglij,Christopher Denham,James Urbaniak,Constance Wu,Drama Mystery Sci-Fi Thriller,sound of my voice,sound of my voice Zal Batmanglij Christopher Denham James Urbaniak Constance Wu Drama Mystery Sci-Fi Thriller
4945,4945,4945,4945,Amal Al-Agroobi,unknown,unknown,unknown,Documentary Family,the brain that sings,the brain that sings Amal Al-Agroobi unknown unknown unknown Documentary Family
4946,4946,4946,4946,Andrew Berends,unknown,unknown,unknown,Documentary War,the blood of my brother,the blood of my brother Andrew Berends unknown unknown unknown Documentary War
4947,4947,4947,4947,Lynn Shelton,Mark Duplass,Mike Birbiglia,Mel Eslyn,Comedy Drama,your sister's sister,your sister's sister Lynn Shelton Mark Duplass Mike Birbiglia Mel Eslyn Comedy Drama
4948,4948,4948,4948,Valentine,Diane Sorrentino,Valentine,unknown,Romance,romantic schemer,romantic schemer Valentine Diane Sorrentino Valentine unknown Romance
4949,4949,4949,4949,David Hewlett,Christopher Judge,David Hewlett,Paul McGillion,Comedy,a dog's breakfast,a dog's breakfast David Hewlett Christopher Judge David Hewlett Paul McGillion Comedy
4950,4950,4950,4950,David Hewlett,Christopher Judge,David Hewlett,Paul McGillion,Comedy,a dog's breakfast,a dog's breakfast David Hewlett Christopher Judge David Hewlett Paul McGillion Comedy
4951,4951,4951,4951,George A. Romero,Judith O'Dea,Duane Jones,S. William Hinzman,Drama Horror Mystery,night of the living dead,night of the living dead George A. Romero Judith O'Dea Duane Jones S. William Hinzman Drama Horror Mystery
4952,4952,4952,4952,Jean-Luc Godard,Philippe Leroy,Macha Méril,Rita Maiden,Drama,une femme mariée,une femme mariée Jean-Luc Godard Philippe Leroy Macha Méril Rita Maiden Drama
4953,4953,4953,4953,Nate Parker,Jason Stuart,Nate Parker,Aunjanue Ellis,Biography Drama,the birth of a nation,the birth of a nation Nate Parker Jason Stuart Nate Parker Aunjanue Ellis Biography Drama
4954,4954,4954,4954,Nathan Smith Jones,Richard Moll,Frank Gerrish,Christopher Robin Miller,Comedy,the work and the story,the work and the story Nathan Smith Jones Richard Moll Frank Gerrish Christopher Robin Miller Comedy
4955,4955,4955,4955,Alex Kendrick,Alex Kendrick,Erin Bethea,Shannen Fields,Drama Sport,facing the giants,facing the giants Alex Kendrick Alex Kendrick Erin Bethea Shannen Fields Drama Sport
4956,4956,4956,4956,Travis Cluff,Pfeifer Brown,Cassidy Gifford,Reese Mishler,Horror Thriller,the gallows,the gallows Travis Cluff Pfeifer Brown Cassidy Gifford Reese Mishler Horror Thriller
4957,4957,4957,4957,David Lynch,Hal Landon Jr.,Jack Nance,Charlotte Stewart,Fantasy Horror Sci-Fi,eraserhead,eraserhead David Lynch Hal Landon Jr. Jack Nance Charlotte Stewart Fantasy Horror Sci-Fi
4958,4958,4958,4958,Harry F. Millarde,Stephen Carr,Johnnie Walker,Mary Carr,Crime Drama,over the hill to the poorhouse,over the hill to the poorhouse Harry F. Millarde Stephen Carr Johnnie Walker Mary Carr Crime Drama
4959,4959,4959,4959,Robert Townsend,Robert Townsend,Keenen Ivory Wayans,Helen Martin,Comedy,hollywood shuffle,hollywood shuffle Robert Townsend Robert Townsend Keenen Ivory Wayans Helen Martin Comedy
4960,4960,4960,4960,Peter Chelsom,Kieran Culkin,Elden Henson,Gena Rowlands,Comedy Drama,the mighty,the mighty Peter Chelsom Kieran Culkin Elden Henson Gena Rowlands Comedy Drama
4961,4961,4961,4961,Jamaa Fanaka,Leon Isaac Kennedy,Chuck Mitchell,Wilbur 'Hi-Fi' White,Crime Drama Sport,penitentiary,penitentiary Jamaa Fanaka Leon Isaac Kennedy Chuck Mitchell Wilbur 'Hi-Fi' White Crime Drama Sport
4962,4962,4962,4962,Larry Blamire,Fay Masterson,Brian Howe,Larry Blamire,Comedy Horror Sci-Fi,the lost skeleton of cadavra,the lost skeleton of cadavra Larry Blamire Fay Masterson Brian Howe Larry Blamire Comedy Horror Sci-Fi
4963,4963,4963,4963,Stephen Langford,Kevin P. Farley,Gabriela Castillo,Brandon Middleton,Family,"dude, where's my dog?!","dude, where's my dog?! Stephen Langford Kevin P. Farley Gabriela Castillo Brandon Middleton Family"
4964,4964,4964,4964,E.L. Katz,Brighton Sharbino,Ethan Embry,Elissa Dowling,Comedy Crime Drama Horror Thriller,cheap thrills,cheap thrills E.L. Katz Brighton Sharbino Ethan Embry Elissa Dowling Comedy Crime Drama Horror Thriller
4965,4965,4965,4965,Lisanne Pajot,Jonathan Blow,Edmund McMillen,Phil Fish,Documentary,indie game: the movie,indie game: the movie Lisanne Pajot Jonathan Blow Edmund McMillen Phil Fish Documentary
4966,4966,4966,4966,Dan Reed,Danny Dyer,Adam Rayner,Ralph Brown,Thriller,closure,closure Dan Reed Danny Dyer Adam Rayner Ralph Brown Thriller
4967,4967,4967,4967,John Reinhardt,Sheldon Leonard,John Ireland,Arthur O'Connell,Crime Drama,open secret,open secret John Reinhardt Sheldon Leonard John Ireland Arthur O'Connell Crime Drama
4968,4968,4968,4968,Patrick Ryan Sims,Claire Gordon-Harper,Hugh Mun,Johnathan Hurley,Action Drama Sci-Fi Thriller,echo dr.,echo dr. Patrick Ryan Sims Claire Gordon-Harper Hugh Mun Johnathan Hurley Action Drama Sci-Fi Thriller
4969,4969,4969,4969,Laslo Benedek,Liv Ullmann,Trevor Howard,Andrew Keir,Crime Horror Thriller,the night visitor,the night visitor Laslo Benedek Liv Ullmann Trevor Howard Andrew Keir Crime Horror Thriller
4970,4970,4970,4970,Jason Miller,Jon Brion,Dottie Alexander,David Barnes,Biography Documentary Music,the past is a grotesque animal,the past is a grotesque animal Jason Miller Jon Brion Dottie Alexander David Barnes Biography Documentary Music
4971,4971,4971,4971,Dennis Iliadis,Tony Goldwyn,Monica Potter,Martha MacIsaac,Crime Horror Thriller,the last house on the left,the last house on the left Dennis Iliadis Tony Goldwyn Monica Potter Martha MacIsaac Crime Horror Thriller
4972,4972,4972,4972,Sut Jhally,Noam Chomsky,Seth Ackerman,Arik Ascherman,Documentary,"peace, propaganda & the promised land","peace, propaganda & the promised land Sut Jhally Noam Chomsky Seth Ackerman Arik Ascherman Documentary"
4973,4973,4973,4973,Darren Aronofsky,Mark Margolis,Clint Mansell,Stanley B. Herman,Drama Mystery Thriller,pi,pi Darren Aronofsky Mark Margolis Clint Mansell Stanley B. Herman Drama Mystery Thriller
4974,4974,4974,4974,Julie Davis,Jack McGee,Meredith Scott Lynn,Tim DeZarn,Comedy Romance,"i love you, don't touch me!","i love you, don't touch me! Julie Davis Jack McGee Meredith Scott Lynn Tim DeZarn Comedy Romance"
4975,4975,4975,4975,Myles Berkowitz,Tia Carrere,Tom Ardavany,Robert McKee,Biography Comedy Romance,20 dates,20 dates Myles Berkowitz Tia Carrere Tom Ardavany Robert McKee Biography Comedy Romance
